Date,Volume
2016-12-05,60228400
2016-12-06,49879600
2016-12-07,48080400
2016-12-08,38154400
2016-12-09,38231200
2016-12-12,60133200
2016-12-13,38779600
2016-12-14,98398000
2016-12-15,74654800
2016-12-16,108952800
2016-12-19,74465600
2016-12-20,84805600
2016-12-21,57613600
2016-12-22,71861200
2016-12-23,64769200
2016-12-27,119427200
2016-12-28,229576400
2016-12-29,217536800
2016-12-30,121293200
2017-01-03,150199600
2017-01-04,119922000
2017-01-05,98429600
2017-01-06,82285600
2017-01-09,91624800
2017-01-10,88092000
2017-01-11,52566400
2017-01-12,62561600
2017-01-13,45782000
2017-01-17,58061200
2017-01-18,65442400
2017-01-19,64487200
2017-01-20,49202400
2017-01-23,36990400
2017-01-24,42805200
2017-01-25,52276000
2017-01-26,45880000
2017-01-27,47199600
2017-01-30,49600400
2017-01-31,36275600
2017-02-01,59000400
2017-02-02,48324000
2017-02-03,37274400
2017-02-06,50676800
2017-02-07,74622400
2017-02-08,44958000
2017-02-09,84256800
2017-02-10,165109200
2017-02-13,118072400
2017-02-14,85063200
2017-02-15,37302000
2017-02-16,64717600
2017-02-17,56374000
2017-02-21,55195200
2017-02-22,43377200
2017-02-23,159288800
2017-02-24,102990400
2017-02-27,71540000
2017-02-28,62536000
2017-03-01,50480400
2017-03-02,75433200
2017-03-03,86469200
2017-03-06,88356800
2017-03-07,60340000
2017-03-08,63871200
2017-03-09,47806000
2017-03-10,49974000
2017-03-13,77413600
2017-03-14,52201600
2017-03-15,61503600
2017-03-16,52310000
2017-03-17,111968800
2017-03-20,74856800
2017-03-21,91348400
2017-03-22,61676400
2017-03-23,53394000
2017-03-24,43950000
2017-03-27,50664400
2017-03-28,43244400
2017-03-29,34999200
2017-03-30,52553200
2017-03-31,44080800
2017-04-03,44523200
2017-04-04,127128000
2017-04-05,74704800
2017-04-06,63512000
2017-04-07,42906800
2017-04-10,75633200
2017-04-11,61814800
2017-04-12,41409200
2017-04-13,50689200
2017-04-17,49729200
2017-04-18,37011600
2017-04-19,38082800
2017-04-20,40401600
2017-04-21,34189600
2017-04-24,37182000
2017-04-25,38844000
2017-04-26,32700400
2017-04-27,31970000
2017-04-28,34824800
2017-05-01,30773200
2017-05-02,62997200
2017-05-03,33690400
2017-05-04,20978800
2017-05-05,22842800
2017-05-08,36524000
2017-05-09,84767200
2017-05-10,212909600
2017-05-11,193979200
2017-05-12,96262000
2017-05-15,108754000
2017-05-16,112070000
2017-05-17,127136800
2017-05-18,115603200
2017-05-19,101837200
2017-05-22,83660800
2017-05-23,68124800
2017-05-24,81599600
2017-05-25,60822800
2017-05-26,77914000
2017-05-30,98965200
2017-05-31,88731600
2017-06-01,50334000
2017-06-02,48745600
2017-06-05,81737600
2017-06-06,75872800
2017-06-07,61261200
2017-06-08,116174400
2017-06-09,369292800
2017-06-12,169753200
2017-06-13,167250400
2017-06-14,118464000
2017-06-15,96382400
2017-06-16,92496000
2017-06-19,77817600
2017-06-20,109544400
2017-06-21,68265200
2017-06-22,46913200
2017-06-23,108858800
2017-06-26,106396000
2017-06-27,99949200
2017-06-28,99494800
2017-06-29,106442400
2017-06-30,73106000
2017-07-03,70907200
2017-07-05,82018800
2017-07-06,74628400
2017-07-07,65497200
2017-07-10,95849200
2017-07-11,75795600
2017-07-12,114520800
2017-07-13,136913200
2017-07-14,94194800
2017-07-17,93079200
2017-07-18,77664000
2017-07-19,68704400
2017-07-20,69959600
2017-07-21,64833200
2017-07-24,65252400
2017-07-25,49655600
2017-07-26,64040400
2017-07-27,78285600
2017-07-28,51334800
2017-07-31,55967200
2017-08-01,43138400
2017-08-02,47844400
2017-08-03,44242000
2017-08-04,58909600
2017-08-07,71741200
2017-08-08,75533600
2017-08-09,53078400
2017-08-10,132808800
2017-08-11,149719600
2017-08-14,127902000
2017-08-15,76453200
2017-08-16,59663200
2017-08-17,52544400
2017-08-18,60120400
2017-08-21,62367200
2017-08-22,45045600
2017-08-23,57952000
2017-08-24,46970000
2017-08-25,35720000
2017-08-28,38949600
2017-08-29,32409600
2017-08-30,38440000
2017-08-31,61268400
2017-09-01,44543200
2017-09-05,69536400
2017-09-06,39767200
2017-09-07,35286800
2017-09-08,49885600
2017-09-11,56744400
2017-09-12,41148800
2017-09-13,58096000
2017-09-14,51371200
2017-09-15,136479200
2017-09-18,168446000
2017-09-19,87428000
2017-09-20,72492000
2017-09-21,107560000
2017-09-22,49123200
2017-09-25,87458000
2017-09-26,112562000
2017-09-27,71372000
2017-09-28,43524400
2017-09-29,61909200
2017-10-02,50348000
2017-10-03,39033200
2017-10-04,42784800
2017-10-05,43736400
2017-10-06,31880000
2017-10-09,56349200
2017-10-10,97487600
2017-10-11,52950800
2017-10-12,52829200
2017-10-13,62872800
2017-10-16,57664000
2017-10-17,47859600
2017-10-18,56731600
2017-10-19,57077200
2017-10-20,45162000
2017-10-23,42869600
2017-10-24,40724400
2017-10-25,82816000
2017-10-26,32274400
2017-10-27,57219200
2017-10-30,50405600
2017-10-31,41190800
2017-11-01,50257600
2017-11-02,34230800
2017-11-03,35364000
2017-11-06,38994400
2017-11-07,42770000
2017-11-08,52298800
2017-11-09,97856400
2017-11-10,125325600
2017-11-13,58237600
2017-11-14,52929200
2017-11-15,50194800
2017-11-16,44176800
2017-11-17,51566400
2017-11-20,39610000
2017-11-21,39917600
2017-11-22,35664000
2017-11-24,18075200
2017-11-27,42289600
2017-11-28,51275200
2017-11-29,139678800
2017-11-30,82376800
2017-12-01,81154800
2017-12-04,124084400
2017-12-05,98148800
2017-12-06,46703200
2017-12-07,54260000
2017-12-08,46687600
2017-12-11,37274800
2017-12-12,45501600
2017-12-13,55428000
2017-12-14,43816400
2017-12-15,67003600
2017-12-18,47770400
2017-12-19,37310000
2017-12-20,28882000
2017-12-21,30090400
2017-12-22,46627600
2017-12-26,35508000
2017-12-27,32948800
2017-12-28,24024800
2017-12-29,27996400
2018-01-02,35561600
2018-01-03,91470400
2018-01-04,58326800
2018-01-05,58012400
2018-01-08,88121600
2018-01-09,49700000
2018-01-10,58266400
2018-01-11,40603200
2018-01-12,35991600
2018-01-16,70234800
2018-01-17,53840800
2018-01-18,40863200
2018-01-19,60938000
2018-01-22,55094400
2018-01-23,47522800
2018-01-24,57997200
2018-01-25,40988400
2018-01-26,51635600
2018-01-29,45511600
2018-01-30,57083200
2018-01-31,47857600
2018-02-01,51922400
2018-02-02,71846400
2018-02-05,116520400
2018-02-06,111480000
2018-02-07,80293200
2018-02-08,114400000
2018-02-09,167460400
2018-02-12,109317200
2018-02-13,62552400
2018-02-14,74498800
2018-02-15,69890000
2018-02-16,63765600
2018-02-20,68624000
2018-02-21,89229200
2018-02-22,53436400
2018-02-23,41530000
2018-02-26,46931200
2018-02-27,45543600
2018-02-28,52311600
2018-03-01,104012000
2018-03-02,91342800
2018-03-05,62077600
2018-03-06,63680800
2018-03-07,58120800
2018-03-08,41191200
2018-03-09,50552400
2018-03-12,60506000
2018-03-13,61977200
2018-03-14,50549600
2018-03-15,40195200
2018-03-16,39945600
2018-03-19,71377200
2018-03-20,55469600
2018-03-21,43868800
2018-03-22,55119600
2018-03-23,73562000
2018-03-26,61142400
2018-03-27,140900000
2018-03-28,94590400
2018-03-29,91662800
2018-04-02,92209200
2018-04-03,66743200
2018-04-04,78916800
2018-04-05,70124000
2018-04-06,66298800
2018-04-09,49952400
2018-04-10,76167600
2018-04-11,46024400
2018-04-12,59392000
2018-04-13,50303600
2018-04-16,35079200
2018-04-17,44722400
2018-04-18,39136400
2018-04-19,47199600
2018-04-20,38620000
2018-04-23,42750800
2018-04-24,41459600
2018-04-25,58849200
2018-04-26,37582400
2018-04-27,40084800
2018-04-30,32784400
2018-05-01,25378800
2018-05-02,26824800
2018-05-03,44314400
2018-05-04,40066000
2018-05-07,68761600
2018-05-08,50661600
2018-05-09,59676000
2018-05-10,99408000
2018-05-11,121445600
2018-05-14,52314000
2018-05-15,96352800
2018-05-16,55382800
2018-05-17,51978400
2018-05-18,48371600
2018-05-21,64062400
2018-05-22,51826400
2018-05-23,44295600
2018-05-24,43737200
2018-05-25,29211200
2018-05-29,35268400
2018-05-30,39099600
