Date,Volume
2017-07-05,73060000
2017-07-06,65192000
2017-07-07,52868000
2017-07-10,70926000
2017-07-11,59654000
2017-07-12,72172000
2017-07-13,57616000
2017-07-14,42050000
2017-07-17,74252000
2017-07-18,80152000
2017-07-19,59280000
2017-07-20,61950000
2017-07-21,54692000
2017-07-24,65760000
2017-07-25,48952000
2017-07-26,58426000
2017-07-27,219834000
2017-07-28,154188000
2017-07-31,147042000
2017-08-01,91452000
2017-08-02,81400000
2017-08-03,65116000
2017-08-04,54606000
2017-08-07,53532000
2017-08-08,58056000
2017-08-09,71394000
2017-08-10,113682000
2017-08-11,69360000
2017-08-14,63458000
2017-08-15,50986000
2017-08-16,62642000
2017-08-17,70248000
2017-08-18,65696000
2017-08-21,63290000
2017-08-22,55000000
2017-08-23,53366000
2017-08-24,103914000
2017-08-25,66496000
2017-08-28,51934000
2017-08-29,57486000
2017-08-30,58092000
2017-08-31,66630000
2017-09-01,50718000
2017-09-05,57664000
2017-09-06,42598000
2017-09-07,51336000
2017-09-08,52106000
2017-09-11,43734000
2017-09-12,49622000
2017-09-13,67494000
2017-09-14,78266000
2017-09-15,75204000
2017-09-18,68226000
2017-09-19,53422000
2017-09-20,57776000
2017-09-21,46752000
2017-09-22,52836000
2017-09-25,102480000
2017-09-26,71296000
2017-09-27,62978000
2017-09-28,50452000
2017-09-29,50876000
2017-10-02,48858000
2017-10-03,53332000
2017-10-04,50548000
2017-10-05,64584000
2017-10-06,75642000
2017-10-09,58772000
2017-10-10,61698000
2017-10-11,46742000
2017-10-12,81346000
2017-10-13,48630000
2017-10-16,40178000
2017-10-17,46394000
2017-10-18,49994000
2017-10-19,62164000
2017-10-20,47302000
2017-10-23,69882000
2017-10-24,54478000
2017-10-25,60662000
2017-10-26,112374000
2017-10-27,331300000
2017-10-30,132262000
2017-10-31,69540000
2017-11-01,75110000
2017-11-02,73698000
2017-11-03,75030000
2017-11-06,67622000
2017-11-07,53780000
2017-11-08,51630000
2017-11-09,74654000
2017-11-10,43598000
2017-11-13,58368000
2017-11-14,62768000
2017-11-15,78574000
2017-11-16,44266000
2017-11-17,48268000
2017-11-20,43278000
2017-11-21,49588000
2017-11-22,71106000
2017-11-24,70560000
2017-11-27,134880000
2017-11-28,91188000
2017-11-29,185150000
2017-11-30,90184000
2017-12-01,82142000
2017-12-04,118638000
2017-12-05,81596000
2017-12-06,57066000
2017-12-07,50232000
2017-12-08,61002000
2017-12-11,47270000
2017-12-12,44718000
2017-12-13,52336000
2017-12-14,64286000
2017-12-15,95572000
2017-12-18,58952000
2017-12-19,51756000
2017-12-20,47424000
2017-12-21,42462000
2017-12-22,31702000
2017-12-26,40104000
2017-12-27,37344000
2017-12-28,36834000
2017-12-29,53768000
2018-01-02,53890000
2018-01-03,62176000
2018-01-04,60442000
2018-01-05,70894000
2018-01-08,85590000
2018-01-09,73226000
2018-01-10,53720000
2018-01-11,62500000
2018-01-12,108874000
2018-01-16,144414000
2018-01-17,105076000
2018-01-18,80538000
2018-01-19,91570000
2018-01-22,82802000
2018-01-23,103386000
2018-01-24,136150000
2018-01-25,95060000
2018-01-26,97146000
2018-01-29,114038000
2018-01-30,117438000
2018-01-31,128494000
2018-02-01,182276000
2018-02-02,222514000
2018-02-05,229900000
2018-02-06,221336000
2018-02-07,143254000
2018-02-08,171572000
2018-02-09,282830000
2018-02-12,134778000
2018-02-13,118358000
2018-02-14,119184000
2018-02-15,113054000
2018-02-16,89452000
2018-02-20,129984000
2018-02-21,126088000
2018-02-22,97162000
2018-02-23,88362000
2018-02-26,99100000
2018-02-27,96176000
2018-02-28,90300000
2018-03-01,136704000
2018-03-02,131752000
2018-03-05,104678000
2018-03-06,91234000
2018-03-07,83482000
2018-03-08,77252000
2018-03-09,90686000
2018-03-12,103484000
2018-03-13,130638000
2018-03-14,85188000
2018-03-15,81394000
2018-03-16,108500000
2018-03-19,131616000
2018-03-20,91632000
2018-03-21,95016000
2018-03-22,126412000
2018-03-23,160120000
2018-03-26,112494000
2018-03-27,139992000
2018-03-28,274106000
2018-03-29,251622000
2018-04-02,209272000
2018-04-03,204624000
2018-04-04,139646000
2018-04-05,128270000
2018-04-06,117646000
2018-04-09,84164000
2018-04-10,85082000
2018-04-11,71650000
2018-04-12,62700000
2018-04-13,73706000
2018-04-16,56172000
2018-04-17,102288000
2018-04-18,104550000
2018-04-19,130474000
2018-04-20,110832000
2018-04-23,89308000
2018-04-24,149894000
2018-04-25,131746000
2018-04-26,176022000
2018-04-27,261064000
2018-04-30,109282000
2018-05-01,91442000
2018-05-02,87206000
2018-05-03,85038000
